82.000000 0.012195 108.664622 452.769257 9.463354 82.000000 352187318272.000000 521.319264 672892.000000 6400.000000 1102736.000000 1469505086578.075928 1330279464729113344706483906863482011648.000000 0.000000
83.000000 0.012048 109.325203 455.521679 9.522036 83.000000 356482285568.000000 529.128273 689398.000000 6565.000000 1143574.000000 1714740915646.343262 3990838394187339731887996816933152358400.000000 0.000000
84.000000 0.011905 109.981817 458.257569 9.580373 84.000000 360777252864.000000 536.954664 706104.000000 6732.000000 1185408.000000 1998039209600.302002 11972515182562020404589810065428631781376.000000 0.000000
85.000000 0.011765 110.634533 460.977223 9.638371 85.000000 365072220160.000000 544.798230 723010.000000 6901.000000 1228250.000000 2324878035563.612793 35917545547686061213769430196285895344128.000000 0.000000
86.000000 0.011628 111.283422 463.680925 9.696036 86.000000 369367187456.000000 552.658769 740116.000000 7072.000000 1272112.000000 2701464191546.769043 107752636643058169134198455213307589558272.000000 0.000000
87.000000 0.011494 111.928549 466.368953 9.753373 87.000000 373662154752.000000 560.536084 757422.000000 7245.000000 1317006.000000 3134822489193.732910 323257909929174546088221593308056359272448.000000 0.000000
88.000000 0.011364 112.569978 469.041576 9.810388 88.000000 377957122048.000000 568.429982 774928.000000 7420.000000 1362944.000000 3632895071616.988770 969773729787523638264664779924169077817344.000000 0.000000
89.000000 0.011236 113.207774 471.699057 9.867086 89.000000 382252089344.000000 576.340275 792634.000000 7597.000000 1409938.000000 4204651796570.445313 2909321189362571069536499250445041595842560.000000 0.000000
90.000000 0.011111 113.841996 474.341649 9.923473 90.000000 386547056640.000000 584.266779 810540.000000 7776.000000 1458000.000000 4860212811359.010742 8727963568087711970669458465954849888403456.000000 0.000000
91.000000 0.010989 114.472704 476.969601 9.979553 91.000000 390842023936.000000 592.209312 828646.000000 7957.000000 1507142.000000 5610984550145.731445 26183890704263137149948414683244824564334592.000000 0.000000
92.000000 0.010870 115.099957 479.583152 10.035333 92.000000 395136991232.000000 600.167700 846952.000000 8140.000000 1557376.000000 6469810497309.495117 78551672112789411449845244049734473693003776.000000 0.000000
93.000000 0.010753 115.723809 482.182538 10.090816 93.000000 399431958528.000000 608.141769 865458.000000 8325.000000 1608714.000000 7451138182883.638672 235655016338368244253056046432245620272005120.000000 0.000000
94.000000 0.010638 116.344317 484.767986 10.146008 94.000000 403726925824.000000 616.131352 884164.000000 8512.000000 1661168.000000 8571204008571.528320 706965049015104732759168139296736860816015360.000000 0.000000
95.000000 0.010526 116.961532 487.339717 10.200913 95.000000 408021893120.000000 624.136283 903070.000000 8701.000000 1714750.000000 9848237646135.273438 2120895147045314198277504417890210582448046080.000000 0.000000
96.000000 0.010417 117.575508 489.897949 10.255535 96.000000 412316860416.000000 632.156400 922176.000000 8892.000000 1769472.000000 11302687904889.308594 6362685441135941961007213139555930998992535552.000000 0.000000
97.000000 0.010309 118.186294 492.442890 10.309879 97.000000 416611827712.000000 640.191546 941482.000000 9085.000000 1825346.000000 12957472132446.736328 19088056323407825883021639418667792996977606656.000000 0.000000
98.000000 0.010204 118.793939 494.974747 10.363950 98.000000 420906795008.000000 648.241565 960988.000000 9280.000000 1882384.000000 14838251393675.007813 57264168970223482719667319168920984977745641472.000000 0.000000
99.000000 0.010101 119.398492 497.493719 10.417750 99.000000 425201762304.000000 656.306305 980694.000000 9477.000000 1940598.000000 16973733867978.308594 171792506910670448159001957506762954933236924416.000000 0.000000
100.000000 0.010000 120.000000 500.000000 10.471285 100.000000 429496729600.000000 664.385619 1000600.000000 9676.000000 2000000.000000 19396009115566.359375 515377520732011324194596268868618440852459487232.000000 0.000000
